6,8,9,14,17,18,19,22,24,25,28,29,31,32,44,45,50,55,58,64,70,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,120,121,122,123,124,131,132,133,134,135,136,weekday_5,13_one_hot_A0,13_one_hot_A1,13_one_hot_A2,13_one_hot_A3,13_one_hot_A4,13_one_hot_A5,13_one_hot_nan,15_one_hot_A1,15_one_hot_A3,15_one_hot_nan,16_one_hot_A0,16_one_hot_A1,16_one_hot_A2,16_one_hot_nan,20_one_hot_A0,20_one_hot_A1,20_one_hot_nan,21_one_hot_AA01,21_one_hot_AB01,21_one_hot_AB13,21_one_hot_nan,26_one_hot_A1,26_one_hot_A2,26_one_hot_A3,26_one_hot_nan,27_one_hot_A211,27_one_hot_A220,27_one_hot_nan,30_one_hot_A1.0,30_one_hot_A2.0,30_one_hot_A3.0,30_one_hot_A6.0,30_one_hot_A7.0,30_one_hot_A8.0,30_one_hot_A99.0,30_one_hot_Anan,30_one_hot_nan,33_one_hot_A0,33_one_hot_AD1,33_one_hot_AD12,33_one_hot_AD2,33_one_hot_AD5,33_one_hot_AD6,33_one_hot_AD7,33_one_hot_Anan,33_one_hot_nan,34_one_hot_A0.0,34_one_hot_A1.0,34_one_hot_Anan,34_one_hot_nan,35_one_hot_A2,35_one_hot_A4,35_one_hot_A5,35_one_hot_AA,35_one_hot_AB,35_one_hot_AC,35_one_hot_AK,35_one_hot_AN,35_one_hot_AP,35_one_hot_AQ,35_one_hot_AS,35_one_hot_nan,36_one_hot_A,36_one_hot_A0,36_one_hot_A1,36_one_hot_Anan,36_one_hot_nan,38_one_hot_A0,38_one_hot_A1,38_one_hot_nan,39_one_hot_A0,39_one_hot_A1,39_one_hot_nan,40_one_hot_A0,40_one_hot_A1,40_one_hot_nan,66_one_hot_AA1-V4-1,66_one_hot_AA2-V4-1,66_one_hot_AA3-V4-1,66_one_hot_AA4-V4-1,66_one_hot_AA5-V4-1,66_one_hot_AA6-V4-1,66_one_hot_Anan,66_one_hot_nan,69_one_hot_A0,69_one_hot_A1,69_one_hot_nan,72_one_hot_A1,72_one_hot_A5,72_one_hot_nan,73_one_hot_A1,73_one_hot_A5,73_one_hot_nan,74_one_hot_A1,74_one_hot_A5,74_one_hot_nan,76_one_hot_AA1,76_one_hot_AA2,76_one_hot_AA3,76_one_hot_AA4,76_one_hot_AA5,76_one_hot_AA6,76_one_hot_Anan,76_one_hot_nan,77_one_hot_AA1,77_one_hot_AA2,77_one_hot_AA3,77_one_hot_AA4,77_one_hot_AA5,77_one_hot_AA6,77_one_hot_Anan,77_one_hot_nan,78_one_hot_AA1,78_one_hot_AA3,78_one_hot_Anan,78_one_hot_nan,81_one_hot_A,81_one_hot_A1,81_one_hot_A2,81_one_hot_A3,81_one_hot_A4,81_one_hot_A5,81_one_hot_A6,81_one_hot_A7,81_one_hot_A8,81_one_hot_A9,81_one_hot_Anan,81_one_hot_nan,6_outlier,8_outlier,9_outlier,14_outlier,22_outlier,24_outlier,29_outlier,32_outlier,70_outlier,84_outlier,89_outlier,94_outlier,97_outlier,101_outlier,102_outlier,104_outlier,105_outlier,107_outlier,108_outlier,110_outlier,111_outlier,113_outlier,114_outlier,122_outlier,131_outlier,132_outlier,134_outlier,135_outlier,136_outlier,标签
0,4,2605.94,35,14,88,1,10000,6,1867,5,1.598,113800,64638.4,26,232,0,0,1,2,31,14,126,41,1,7,14,126,41,1,7,14,125,41,1,7,4,1,1061.04,50.0,1,1204.99,64638.4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,14,126,41,1,7,3,1,1252,1,7,80.699,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,4,6,7,0,7,5,5,11,6,6,6,4,7,4,7,5,4,4,4,4,0,0,6,3,4,0,3,4,1
0,23,1053.07,3,14,91,1,0,5,4123,7,1.206,40000,22960.0,91,591,0,0,3,3,1,14,130,49,1,8,14,130,49,1,8,14,129,49,1,8,4,1,901.17,100.0,0,0.0,0.0,1,14.54,10000,0,0.0,0,0,0.0,0.0,0,0,0,0,14,130,49,1,8,2,1,1224,25,8,142.266,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,4,4,0,6,3,3,0,7,7,7,4,6,7,3,3,6,7,4,4,0,0,7,3,4,7,4,4,0
0,22,2038.08,3,13,72,1,20000,3,241,5,1.798,76800,60211.2,6,46,0,0,3,2,1,28,299,47,1,12,28,299,47,1,12,28,298,47,1,12,8,1,1118.48,150.0,1,596.38,60211.2,1,16.07,10000,1,41.31,40000,0,0.0,0.0,0,0,0,0,28,299,47,1,12,15,0,3223,25,10,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,5,4,11,5,6,5,0,7,7,7,6,7,9,5,5,6,7,6,7,0,0,7,6,3,7,7,4,1
0,21,2666.19,164,33,246,1,10000,7,3941,5,1.39,133000,59584.0,84,567,0,0,1,3,1,33,368,43,1,8,33,368,43,1,8,33,367,43,1,8,8,1,804.18,30.0,1,1435.67,59584.0,1,22.22,10000,1,56.36,40000,0,0.0,0.0,0,0,0,0,33,368,43,1,8,5,3,2755,20,8,396.922,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,6,11,0,7,4,5,0,6,6,6,6,5,3,7,5,7,7,7,7,0,0,6,4,5,4,4,5,1
0,25,3595.41,3,6,43,1,10000,2,3000,7,1.497,63800,54612.8,57,403,2,0,0,2,1,6,57,50,1,3,6,57,50,1,3,6,57,50,1,3,5,1,1786.65,100.0,1,1311.29,44612.8,0,0.0,0,0,0.0,0,0,0.0,0.0,0,1,0,0,6,58,50,1,3,10,5,1958,25,11,1074.0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,8,4,0,4,4,5,0,7,7,7,5,11,7,7,5,4,4,4,4,0,0,7,5,6,7,8,6,1
0,21,2734.25,3,22,146,1,10000,1,263,5,1.485,60800,56787.2,6,48,0,0,1,2,1,22,228,33,1,7,22,228,33,1,7,22,227,33,1,7,6,1,1380.76,100.0,1,951.33,56787.2,1,45.52,20000,0,0.0,0,0,0.0,0.0,0,0,0,0,22,228,33,1,7,5,3,2715,25,9,1066.934,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,5,7,4,0,4,4,5,0,4,4,4,5,9,7,6,5,9,9,4,4,0,0,4,4,5,7,5,6,1
0,51,2836.69,3,26,193,1,10000,1,1455,7,1.499,94900,88067.2,20,191,0,0,1,2,1,9,76,35,1,7,9,76,35,1,7,9,76,35,1,7,12,1,996.55,100.0,1,954.94,88067.2,1,21.68,10000,1,84.54,60000,0,0.0,0.0,1,1,0,0,9,76,35,1,7,17,0,2927,25,10,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,8,7,4,0,4,4,6,0,5,5,5,8,6,7,6,6,7,7,8,8,0,0,5,6,3,7,7,4,1
0,22,1874.91,34,25,178,1,10000,3,2873,5,1.8,139800,109603.2,50,376,2,0,0,3,1,25,270,70,1,4,25,270,70,1,4,25,269,70,1,4,12,1,258.5,100.0,1,978.74,109603.2,1,33.48,50000,1,84.93,200000,0,0.0,0.0,1,1,0,1,25,270,70,1,4,22,13,846,25,10,2985.651,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,5,6,0,5,6,7,0,11,11,11,8,2,7,6,7,8,11,8,11,0,0,11,7,11,7,7,10,1
0,22,1550.22,34,25,180,1,10000,3,2410,5,1.596,101800,79811.2,30,271,0,0,1,1,1,25,278,35,0,1,25,278,35,0,1,25,277,35,0,1,7,1,289.01,100.0,1,803.88,79811.2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,1,0,1,25,278,35,0,1,18,8,3853,25,9,2364.431,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,4,6,0,5,5,6,0,5,5,5,6,2,7,5,6,4,4,4,4,0,0,5,6,8,7,5,9,1
0,22,1699.62,64,11,68,1,10000,4,928,5,1.587,85900,55491.4,14,119,0,0,3,2,1,11,105,47,1,1,11,105,47,1,1,11,104,47,1,1,8,1,723.72,100.0,1,704.63,55491.4,1,13.77,10000,1,35.81,40000,0,0.0,0.0,0,0,0,0,11,105,47,1,1,6,3,3693,25,9,793.297,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,5,9,0,5,5,5,0,7,7,7,6,5,7,5,5,6,7,6,7,0,0,7,4,5,7,5,6,1
0,54,1277.89,34,32,237,1,10000,9,3273,5,1.999,148800,52377.6,72,470,0,0,3,3,1,32,356,47,1,11,32,356,47,1,11,32,355,47,1,11,10,1,368.7,200.0,1,696.29,52377.6,1,4.53,10000,1,11.49,40000,1,28.95,52377.6,0,0,0,0,32,356,47,1,11,3,2,175,20,6,109.323,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,8,4,6,0,9,7,5,0,7,7,7,7,2,11,5,5,5,7,5,7,11,11,7,3,4,4,2,4,0
0,22,750.01,34,25,183,1,10000,7,4335,5,1.591,98800,42484.0,97,621,0,0,3,3,31,25,269,43,1,1,25,269,43,1,1,25,268,43,1,1,7,1,181.13,100.0,1,451.09,42484.0,1,4.69,10000,0,0.0,0,0,0.0,0.0,0,1,0,0,25,269,43,1,1,10,3,3877,25,11,688.302,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,3,6,0,7,5,4,11,6,6,6,6,1,7,4,5,5,7,4,4,0,0,6,5,5,7,8,5,1
0,23,1107.16,34,1,2,2,20000,8,1699,5,1.598,92000,32936.0,26,225,0,0,5,3,1,4,38,35,1,12,4,38,35,1,12,4,25,35,0,9,6,1,488.84,100.0,1,430.09,32936.0,0,0.0,0,0,0.0,0,1,41.99,32936.0,0,0,0,0,4,38,35,1,12,2,1,226,25,9,832.314,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,4,6,11,8,5,4,0,5,5,5,5,3,7,4,4,4,4,4,4,11,11,5,3,4,7,5,6,1
0,4,3048.91,65,11,59,1,10000,9,2222,5,2.497,191800,67513.6,29,255,0,0,2,2,1,11,96,31,1,2,11,96,31,1,2,11,95,31,1,2,4,1,938.12,100.0,1,1713.1,67513.6,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,11,96,31,1,2,9,4,3354,17,9,430.974,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,7,9,0,9,10,5,0,4,4,4,4,6,7,8,6,4,4,4,4,0,0,4,4,5,3,5,5,0
0,12,3369.05,34,1,3,2,10000,2,665,5,2.356,205800,176164.8,11,84,0,0,1,3,1,6,53,51,1,7,6,53,51,1,7,1,2,78,1,12,8,1,1038.82,100.0,1,1812.22,176164.8,1,22.22,10000,1,56.36,40000,0,0.0,0.0,0,0,0,0,6,54,51,1,7,21,5,295,25,10,6051.465,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,8,6,0,4,9,9,0,8,7,11,6,6,7,9,9,7,7,7,7,0,0,7,7,6,7,7,11,1
0,11,1708.83,35,32,242,1,0,2,3164,5,1.49,133700,105623.0,67,447,0,0,3,3,1,32,361,29,1,3,32,361,29,1,3,32,360,29,1,3,9,1,572.12,100.0,1,821.42,105623.0,1,17.94,20000,1,45.5,80000,0,0.0,0.0,0,1,0,0,32,361,29,1,3,11,4,1429,25,7,221.0,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,5,7,0,4,4,7,0,4,4,4,7,4,7,5,7,6,9,6,9,0,0,4,5,5,7,3,4,1
0,12,2021.47,17,28,199,1,10000,1,2824,5,1.4980000000000002,53900,50019.2,50,372,1,0,0,1,1,28,293,40,1,5,28,293,40,1,5,28,292,40,1,5,6,1,947.25,100.0,1,649.59,50019.2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,28,293,40,1,5,7,1,1848,25,9,650.0,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,5,5,5,0,4,4,4,0,6,6,6,5,6,7,5,5,4,4,4,4,0,0,6,4,4,7,5,5,1
0,15,1388.61,117,18,117,1,20000,7,1825,5,1.595,68000,33728.0,26,231,0,0,3,3,1,18,180,32,1,3,18,180,32,1,3,18,179,32,1,3,8,1,659.15,100.0,1,460.14,33728.0,1,24.7,20000,1,63.5,80000,0,0.0,0.0,0,0,0,0,18,180,32,1,3,9,6,3701,25,8,1349.703,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,4,11,11,7,5,4,0,4,4,4,6,4,7,4,4,7,9,7,9,0,0,4,4,7,7,4,7,1
0,14,2037.32,34,1,3,1,0,1,1091,5,1.998,82800,71373.6,15,143,0,0,2,3,1,5,47,29,1,12,5,47,29,1,12,5,47,29,1,12,9,1,855.56,100.0,1,833.2,71373.6,1,18.3,10000,1,46.42,40000,0,0.0,0.0,0,1,0,0,5,48,29,1,12,56,17,457,25,11,5443.0059999999985,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,5,6,0,4,7,5,0,4,4,4,7,5,7,5,6,6,7,6,7,0,0,4,11,11,7,8,11,1
0,14,1436.31,34,23,155,1,10000,6,2587,7,1.598,73800,37047.6,40,324,0,0,2,3,31,28,305,33,1,7,28,305,33,1,7,28,304,33,1,7,6,1,603.4,50.0,1,643.77,37047.6,1,1.79,1000,0,0.0,0,0,0.0,0.0,0,0,0,0,28,305,33,1,7,13,8,611,25,10,7557.299,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,4,6,0,7,5,4,11,4,4,4,5,4,4,5,5,4,4,4,4,0,0,4,5,8,7,7,11,1
0,22,1272.6,34,25,184,1,0,2,617,5,1.997,161800,138500.8,11,83,0,0,2,3,31,25,285,44,1,6,25,285,44,1,6,25,284,44,1,6,10,1,195.25,100.0,1,613.32,138500.8,0,0.0,0,0,0.0,0,0,0.0,0.0,1,1,0,1,25,285,44,1,6,18,5,866,25,10,1388.389,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,4,6,0,4,7,8,11,6,6,6,7,1,7,5,8,4,4,4,4,0,0,6,6,6,7,7,7,1
0,22,1372.12,129,20,139,1,0,4,1977,5,1.395,130900,93200.8,26,235,0,0,3,3,1,20,204,41,1,12,20,204,41,1,12,20,203,41,1,12,4,1,501.27,50.0,1,691.88,93200.8,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,20,204,41,1,12,5,0,1631,25,7,0.0,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,4,11,0,5,4,6,0,6,6,6,4,3,4,5,6,4,4,4,4,0,0,6,4,3,7,3,4,1
0,4,3136.96,64,11,62,1,10000,1,2117,5,1.987,172800,160358.4,29,249,0,0,1,2,1,32,360,29,1,4,32,360,29,1,4,32,359,29,1,4,4,1,1139.07,100.0,1,1588.72,160358.4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,32,360,29,1,4,11,5,3947,17,8,635.424,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,7,9,0,4,7,9,0,4,4,4,4,7,7,8,8,4,4,4,4,0,0,4,5,6,3,4,5,0
0,3,4385.97,141,9,54,2,10000,1,2287,7,1.998,287800,267078.4,29,258,0,0,1,2,31,9,89,36,1,6,9,89,36,1,6,9,87,30,0,2,5,1,1207.35,50.0,1,2551.08,267078.4,0,0.0,0,0,0.0,0,0,0.0,0.0,0,1,0,0,9,89,36,1,6,1,1,3215,25,2,112.013,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,9,11,0,4,7,11,11,5,5,4,5,7,4,11,11,4,4,4,4,0,0,5,3,4,7,0,4,0
